"number_of_packets","mean_pl","var_pl","mean_iartime","var_iartime","max_length","min_length","perc_qosd","perc_qosnull","perc_other","perc_sent","perc_rec","type_of_traffic"
305,798.967213114754,457991.854184642,0.0282769661282895,0.0580862054407226,1614,86,0.980327868852459,0.019672131147541,0,0.445901639344262,0.554098360655738,"Web browsing"
224,705.120535714286,322179.936078636,0.0333484393363229,0.0226932477772233,1394,86,0.964285714285714,0.03125,0.00446428571428571,0.526785714285714,0.473214285714286,"Web browsing"
54,374.518518518519,193183.612858141,0.0225278729245283,0.00419133998094304,1614,86,0.981481481481482,0.0185185185185185,0,0.611111111111111,0.388888888888889,"Web browsing"
1546,709.235446313066,439560.832555043,0.00505533820453075,0.00489938499209208,1614,86,0.959896507115136,0.0394566623544631,0.000646830530401035,0.522639068564036,0.477360931435964,"Web browsing"
1777,715.014631401238,438357.156317333,0.00551772269876126,0.00371038050122713,1614,86,0.994372537985369,0.0056274620146314,0,0.522228474957794,0.477771525042206,"Web browsing"
1007,738.62959285005,438843.515743671,0.0089993213807157,0.00678969203508987,1614,86,0.990069513406157,0.00794438927507448,0.00198609731876862,0.562065541211519,0.437934458788481,"Web browsing"
2464,1049.18262987013,411466.526113097,0.00348895759358506,0.00145351721579711,1614,86,0.975649350649351,0.0243506493506494,0,0.352272727272727,0.647727272727273,"Web browsing"
920,872.265217391304,483668.340899844,0.00783530026332971,0.00716927338142766,1614,86,0.983695652173913,0.0141304347826087,0.00217391304347826,0.38695652173913,0.61304347826087,"Web browsing"
31,152.741935483871,1204.06451612903,0.248474915766667,0.372878349476677,197,86,0.806451612903226,0.193548387096774,0,0.774193548387097,0.225806451612903,"Web browsing"
41,161.292682926829,1882.91219512195,0.181510440375,0.246684632369421,222,86,0.780487804878049,0.219512195121951,0,0.634146341463415,0.365853658536585,"Web browsing"
37,223.081081081081,16446.1321321321,0.210821817722223,1.00712142984124,683,86,0.945945945945946,0.0540540540540541,0,0.594594594594595,0.405405405405405,"Web browsing"
61,137.967213114754,2125.69890710383,0.127203833766667,0.18513662762559,219,86,0.573770491803279,0.409836065573771,0.0163934426229508,0.737704918032787,0.262295081967213,"Web browsing"
69,289.217391304348,178830.731457801,0.0492158532647058,0.0964660222324479,1392,86,0.376811594202899,0.623188405797101,0,0.173913043478261,0.826086956521739,"Web browsing"
54,135.555555555556,1753.83647798742,0.156749488773585,0.281615528243426,217,86,0.611111111111111,0.388888888888889,0,0.722222222222222,0.277777777777778,"Web browsing"
17,86,0,0.000178355812501252,3.63870294128066e-08,86,86,0,1,0,1,0,"Web browsing"
47,170.340425531915,2508.40333024977,0.11746056573913,0.0649182787973195,367,86,0.829787234042553,0.148936170212766,0.0212765957446809,0.659574468085106,0.340425531914894,"Web browsing"
0,0,0,0,0,0,0,0,0,0,0,0,"Web browsing"
32,126.21875,3000.30544354839,0.0292375151935491,0.00787982233986242,219,86,0.34375,0.625,0.03125,0.90625,0.09375,"Web browsing"
5,117.2,2163.2,1.16323442650001,3.28376633531854,190,86,0.4,0.6,0,0.8,0.2,"Web browsing"
