"mean_pl","var_pl","mean_iartime","var_iartime","max_length","min_length","num_qosd","num_qosnull","num_other","num_up","num_down","type_of_traffic"
782.770992366412,1102850.1625367,0.112691584615385,0.113111345138111,3116,138,127,0,4,65,66,"Web browsing"
229.604651162791,6090.19480164159,0.157142847058823,0.135556402381185,543,138,85,0,1,51,35,"Web browsing"
255,15331.5952380952,0.168921297619048,0.207275219967298,713,138,81,0,4,54,31,"Web browsing"
526.96,656262.696375839,0.0979370067114096,0.0963841050337355,3116,138,150,0,0,81,69,"Web browsing"
264.844444444444,58639.3562189055,0.106031373134329,0.0681579866445044,2369,138,134,0,1,78,57,"Web browsing"
319.130136986301,180283.438119981,0.101860668965517,0.0769376946341251,2716,138,145,0,1,83,63,"Web browsing"
239.406976744186,12818.8794801642,0.159244400000001,0.122144955216886,781,138,86,0,0,52,34,"Web browsing"
252.989361702128,23173.2364447495,0.157826784946237,0.151241256775125,1082,138,94,0,0,57,37,"Web browsing"
1302.21666666667,1760622.77294282,0.0548180753138073,0.0536821550458334,3116,138,236,0,4,95,145,"Web browsing"
909.238993710692,1394392.7146724,0.0938034050632916,0.124028069178338,3116,138,159,0,0,87,72,"Web browsing"
1097.05777777778,1528650.98997278,0.032605231625835,0.042749992077375,3208,138,446,0,4,217,233,"Web browsing"
230.612068965517,7253.71776611694,0.116802147826087,0.1275220539429,782,150,116,0,0,63,53,"Web browsing"
208.884615384615,3961.46228528753,0.133243116504854,0.140179468753875,454,138,104,0,0,70,34,"Web browsing"
277.956140350877,81017.3343424934,0.13161878761062,0.141743522654241,2368,138,112,0,2,73,41,"Web browsing"
230.966101694915,10063.1783282631,0.125333555555556,0.115447686446943,559,138,118,0,0,69,49,"Web browsing"
226.388059701493,4998.51379466305,0.208351621212122,0.283450993000648,463,138,67,0,0,41,26,"Web browsing"
258.942675159236,84683.080026131,0.0959756858974361,0.0771509993197795,3116,86,124,25,8,95,62,"Web browsing"
1385.05457746479,1591502.73246578,0.0245111992945327,0.0188014234244145,3186,138,568,0,0,238,330,"Web browsing"
1255.91818181818,1593833.08447085,0.0442105775075986,0.038259939847348,3233,150,326,0,4,128,202,"Web browsing"
1409.15860215054,1793901.30900936,0.0368554204851749,0.0298570655706596,3116,150,372,0,0,168,204,"Web browsing"
225.971830985915,9976.85633802817,0.195646242857142,0.28199892912272,874,138,71,0,0,45,26,"Web browsing"
329.551020408163,99487.8375762676,0.141288092783507,0.167020699284958,2368,140,96,0,2,53,45,"Web browsing"
273.909090909091,29994.0606060606,0.170837183908045,0.222466385847438,1002,138,88,0,0,48,40,"Web browsing"
224.337662337662,5652.91079972659,0.181097552631579,0.214442763895943,487,138,77,0,0,49,28,"Web browsing"
262.173913043478,27341.5308924485,0.126424236842105,0.111600956388023,713,86,97,6,12,66,49,"Web browsing"
252.032967032967,68699.01001221,0.153436188888888,0.158277535362735,2367,138,91,0,0,51,40,"Web browsing"
452.717948717949,301246.0166543,0.044720958199357,0.0201450543966692,3156,138,308,0,4,136,176,"Web browsing"
251.938144329897,22163.704467354,0.144135708333332,0.153981933007469,1271,138,97,0,0,52,45,"Web browsing"
213.326923076923,3458.41635548917,0.140555330097087,0.114410622691056,383,150,104,0,0,66,38,"Web browsing"
227.89010989011,5692.56556776557,0.16046431111111,0.12046707517854,559,138,89,0,2,58,33,"Web browsing"
224.557142857143,2821.32277432712,0.201034913043476,0.294312032104213,268,138,70,0,0,45,25,"Web browsing"
393.418181818182,395246.887739783,0.127279853211008,0.133088303338192,2716,138,110,0,0,64,46,"Web browsing"
300.338129496403,70161.4862892295,0.100723753623188,0.0667732896013021,2669,150,135,0,4,80,59,"Web browsing"
245.621621621622,15184.731580896,0.196824041095889,0.270614782814384,938,150,74,0,0,48,26,"Web browsing"
274.876404494382,23490.3595505618,0.158351522727274,0.14346560708048,858,138,85,0,4,54,35,"Web browsing"
249.430555555556,13838.6993348983,0.196111070422536,0.312076687402849,663,138,72,0,0,44,28,"Web browsing"
