"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"157230","1710.910021","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3747, FN=0, Flags=.p.....TC"
"157232","1710.912361","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1822, FN=0, Flags=.p....F.C"
"157245","1710.956776","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3748, FN=0, Flags=.p.....TC"
"157314","1711.722256","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3749, FN=0, Flags=.p.....TC"
"157316","1711.722868","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1966, FN=0, Flags=.p....F.C"
"157318","1711.723846","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4011, FN=0, Flags=.p.....TC"
"157320","1711.724980","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1823, FN=0, Flags=.p....F.C"
"157327","1711.770069","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3750, FN=0, Flags=.p.....TC"
"157331","1711.770968","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=1967, FN=0, Flags=.p....F.C"
"157629","1715.925108","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3751, FN=0, Flags=.p.....TC"
"157631","1715.926866","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1824, FN=0, Flags=.p....F.C"
"157636","1715.971872","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3752, FN=0, Flags=.p.....TC"
"157687","1716.737590","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3753, FN=0, Flags=.p.....TC"
"157689","1716.738396","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1970, FN=0, Flags=.p....F.C"
"157691","1716.739516","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4016, FN=0, Flags=.p.....TC"
"157693","1716.740676","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1825, FN=0, Flags=.p....F.C"
"157700","1716.784262","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3754, FN=0, Flags=.p.....TC"
"157702","1716.785447","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=1971, FN=0, Flags=.p....F.C"
"158002","1720.940233","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3755, FN=0, Flags=.p.....TC"
"158004","1720.942416","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1826, FN=0, Flags=.p....F.C"
"158011","1720.986908","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3756, FN=0, Flags=.p.....TC"
"158067","1721.752604","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3757, FN=0, Flags=.p.....TC"
"158069","1721.753576","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1974, FN=0, Flags=.p....F.C"
"158071","1721.754934","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4020, FN=0, Flags=.p.....TC"
"158073","1721.755826","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1827, FN=0, Flags=.p....F.C"
"158080","1721.799283","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3758, FN=0, Flags=.p.....TC"
"158082","1721.800738","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=1975, FN=0, Flags=.p....F.C"
"158111","1722.234458","","a4:42:3b:d2:f7:08","282","-49 dBm","802.11","QoS Data, SN=1828, FN=0, Flags=.p....F.C"
"158115","1722.235521","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3759, FN=0, Flags=.p.....TC"
"158119","1722.235813","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3760, FN=0, Flags=.p.....TC"
"158121","1722.242068","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1829, FN=0, Flags=.p....F.C"
"158397","1725.581410","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","225","-29 dBm","802.11","QoS Data, SN=3761, FN=0, Flags=.p.....TC"
"158399","1725.588546","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1830, FN=0, Flags=.p....F.C"
"158411","1725.711422","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","230","-49 dBm","802.11","QoS Data, SN=1831, FN=0, Flags=.p....F.C"
"158416","1725.767579","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=3762, FN=0, Flags=.p.....TC"
"158431","1725.955234","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3763, FN=0, Flags=.p.....TC"
"158433","1725.957346","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1832, FN=0, Flags=.p....F.C"
"158438","1726.003532","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3764, FN=0, Flags=.p.....TC"
"158465","1726.338604","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1239, FN=0, Flags=.p....F.C"
"158469","1726.339638","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","138","-29 dBm","802.11","QoS Data, SN=3765, FN=0, Flags=.p.....TC"
"158496","1726.759451","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=4028, FN=0, Flags=.p.....TC"
"158498","1726.760392","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-49 dBm","802.11","QoS Data, SN=1240, FN=0, Flags=.p....F.C"
"158502","1726.761263","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-29 dBm","802.11","QoS Data, SN=3766, FN=0, Flags=.p.....TC"
"158504","1726.761331","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-51 dBm","802.11","QoS Data, SN=1488, FN=0, Flags=.p....F.C"
"158508","1726.767531","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3767, FN=0, Flags=.p.....TC"
"158510","1726.768806","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-50 dBm","802.11","QoS Data, SN=1980, FN=0, Flags=.p....F.C"
"158512","1726.769792","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4029, FN=0, Flags=.p.....TC"
"158514","1726.771046","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1833, FN=0, Flags=.p....F.C"
"158521","1726.814177","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3768, FN=0, Flags=.p.....TC"
"158523","1726.814528","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=1981, FN=0, Flags=.p....F.C"
"158651","1728.526797","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-29 dBm","802.11","QoS Data, SN=3769, FN=0, Flags=.p.....TC"
"158663","1728.717383","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","170","-49 dBm","802.11","QoS Data, SN=1834, FN=0, Flags=.p....F.C"
"158667","1728.718505","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3770, FN=0, Flags=.p.....TC"
"158670","1728.719542","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","370","-29 dBm","802.11","QoS Data, SN=3771, FN=0, Flags=.p.....TC"
"158680","1728.909608","","a4:42:3b:d2:f7:08","2669","-49 dBm","802.11","QoS Data, SN=1835, FN=0, Flags=.p....F.C"
"158684","1728.910882","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3772, FN=0, Flags=.p.....TC"
"158688","1728.915246","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","308","-29 dBm","802.11","QoS Data, SN=3773, FN=0, Flags=.p.....TC"
"158708","1729.104521","","a4:42:3b:d2:f7:08","357","-49 dBm","802.11","QoS Data, SN=1836, FN=0, Flags=.p....F.C"
"158715","1729.114261","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=3774, FN=0, Flags=.p.....TC"
"158716","1729.114268","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","245","-29 dBm","802.11","QoS Data, SN=3775, FN=0, Flags=.p.....TC"
"158717","1729.114275","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","307","-29 dBm","802.11","QoS Data, SN=3776, FN=0, Flags=.p.....TC"
"158718","1729.114298","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","196","-29 dBm","802.11","QoS Data, SN=3777, FN=0, Flags=.p.....TC"
"158719","1729.114305","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","808","-29 dBm","802.11","QoS Data, SN=3778, FN=0, Flags=.p.....TC"
"158738","1729.302956","","a4:42:3b:d2:f7:08","360","-49 dBm","802.11","QoS Data, SN=1837, FN=0, Flags=.p....F.C"
"158740","1729.304154","","a4:42:3b:d2:f7:08","282","-49 dBm","802.11","QoS Data, SN=1838, FN=0, Flags=.p....F.C"
"158744","1729.304628","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3779, FN=0, Flags=.p.....TC"
"158746","1729.305184","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","626","-49 dBm","802.11","QoS Data, SN=1839, FN=0, Flags=.p....F.C"
"158755","1729.360967","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3780, FN=0, Flags=.p.....TC"
"158856","1730.819112","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1241, FN=0, Flags=.p....F.C"
"158860","1730.820045","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","138","-29 dBm","802.11","QoS Data, SN=3781, FN=0, Flags=.p.....TC"
"158875","1730.970218","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3782, FN=0, Flags=.p.....TC"
"158877","1730.973632","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1840, FN=0, Flags=.p....F.C"
"158886","1731.016937","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3783, FN=0, Flags=.p.....TC"
"158940","1731.782570","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3784, FN=0, Flags=.p.....TC"
"158942","1731.783600","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1984, FN=0, Flags=.p....F.C"
"158945","1731.784927","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1984, FN=0, Flags=.p..R.F.C"
"158948","1731.785858","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1984, FN=0, Flags=.p..R.F.C"
"158951","1731.787020","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1984, FN=0, Flags=.p..R.F.C"
"158953","1731.788023","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-64 dBm","802.11","QoS Data, SN=4032, FN=0, Flags=.p.....TC"
"158955","1731.789439","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1841, FN=0, Flags=.p....F.C"
"158962","1731.844968","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3785, FN=0, Flags=.p.....TC"
"158964","1731.845817","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=1985, FN=0, Flags=.p....F.C"
"159142","1734.361916","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","239","-29 dBm","802.11","QoS Data, SN=3786, FN=0, Flags=.p.....TC"
"159148","1734.398633","","a4:42:3b:d2:f7:08","329","-49 dBm","802.11","QoS Data, SN=1842, FN=0, Flags=.p....F.C"
"159151","1734.399734","","a4:42:3b:d2:f7:08","329","-49 dBm","802.11","QoS Data, SN=1842, FN=0, Flags=.p..R.F.C"
"159154","1734.400759","","a4:42:3b:d2:f7:08","329","-49 dBm","802.11","QoS Data, SN=1842, FN=0, Flags=.p..R.F.C"
"159161","1734.453985","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3787, FN=0, Flags=.p.....TC"
"159187","1734.876097","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-29 dBm","802.11","QoS Data, SN=405, FN=0, Flags=.p.....TC"
"159193","1734.903157","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","182","-49 dBm","802.11","QoS Data, SN=1843, FN=0, Flags=.p....F.C"
"159200","1734.953952","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=406, FN=0, Flags=.p.....TC"
"159291","1735.985132","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3788, FN=0, Flags=.p.....TC"
"159293","1735.987538","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1844, FN=0, Flags=.p....F.C"
"159300","1736.034292","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3789, FN=0, Flags=.p.....TC"
"159344","1736.797668","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-30 dBm","802.11","QoS Data, SN=3790, FN=0, Flags=.p.....TC"
"159346","1736.798380","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1988, FN=0, Flags=.p....F.C"
"159348","1736.799440","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4035, FN=0, Flags=.p.....TC"
"159350","1736.800511","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1845, FN=0, Flags=.p....F.C"
"159358","1736.844401","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3791, FN=0, Flags=.p.....TC"
"159360","1736.845579","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=1989, FN=0, Flags=.p....F.C"
"159551","1739.203400","IntelCor_d2:f7:08","01:00:5e:00:00:fb","142","-29 dBm","802.11","QoS Data, SN=3792, FN=0, Flags=.p.....TC"
"159562","1739.302446","IntelCor_d2:f7:08","01:00:5e:00:00:fb","140","-49 dBm","802.11","Data, SN=2890, FN=0, Flags=.p....F.C"
"159566","1739.344642","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","303","-29 dBm","802.11","QoS Data, SN=3793, FN=0, Flags=.p.....TC"
"159569","1739.379689","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","247","-49 dBm","802.11","QoS Data, SN=1846, FN=0, Flags=.p....F.C"
"159576","1739.422145","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3794, FN=0, Flags=.p.....TC"
"159625","1739.906752","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-29 dBm","802.11","QoS Data, SN=407, FN=0, Flags=.p.....TC"
"159634","1739.978708","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1847, FN=0, Flags=.p....F.C"
"159647","1740.203440","IntelCor_d2:f7:08","01:00:5e:00:00:fc","142","-29 dBm","802.11","QoS Data, SN=3795, FN=0, Flags=.p.....TC"
"159650","1740.223824","IntelCor_d2:f7:08","01:00:5e:00:00:fc","140","-49 dBm","802.11","Data, SN=2891, FN=0, Flags=.p....F.C"
"159703","1741.000302","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3796, FN=0, Flags=.p.....TC"
"159705","1741.002851","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1848, FN=0, Flags=.p....F.C"
"159712","1741.047138","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3797, FN=0, Flags=.p.....TC"
"159748","1741.579607","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","225","-29 dBm","802.11","QoS Data, SN=3798, FN=0, Flags=.p.....TC"
"159750","1741.587106","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1849, FN=0, Flags=.p....F.C"
"159764","1741.709051","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","230","-49 dBm","802.11","QoS Data, SN=1850, FN=0, Flags=.p....F.C"
"159771","1741.749968","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3799, FN=0, Flags=.p.....TC"
"159781","1741.812694","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3800, FN=0, Flags=.p.....TC"
"159783","1741.813756","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1994, FN=0, Flags=.p....F.C"
"159785","1741.814828","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4042, FN=0, Flags=.p.....TC"
"159787","1741.816058","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1851, FN=0, Flags=.p....F.C"
"159794","1741.861578","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3801, FN=0, Flags=.p.....TC"
"159796","1741.862233","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=1995, FN=0, Flags=.p....F.C"
"160109","1746.015526","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3802, FN=0, Flags=.p.....TC"
"160111","1746.019357","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1852, FN=0, Flags=.p....F.C"
"160126","1746.062076","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3803, FN=0, Flags=.p.....TC"
"160182","1746.827915","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3804, FN=0, Flags=.p.....TC"
"160184","1746.828742","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=1999, FN=0, Flags=.p....F.C"
"160186","1746.829707","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4048, FN=0, Flags=.p.....TC"
"160188","1746.830907","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1853, FN=0, Flags=.p....F.C"
"160196","1746.874572","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3805, FN=0, Flags=.p.....TC"
"160198","1746.875487","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2000, FN=0, Flags=.p....F.C"
"160249","1747.567121","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","313","-29 dBm","802.11","QoS Data, SN=3806, FN=0, Flags=.p.....TC"
"160253","1747.572646","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","713","-49 dBm","802.11","QoS Data, SN=1854, FN=0, Flags=.p....F.C"
"160258","1747.598039","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","311","-49 dBm","802.11","Data, SN=2908, FN=0, Flags=.p....F.C"
"160309","1748.203076","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","142","-29 dBm","802.11","QoS Data, SN=3807, FN=0, Flags=.p.....TC"
"160315","1748.212289","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","140","-49 dBm","802.11","Data, SN=2910, FN=0, Flags=.p....F.C"
"160346","1748.578067","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","313","-29 dBm","802.11","QoS Data, SN=3808, FN=0, Flags=.p.....TC"
"160348","1748.583623","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","713","-49 dBm","802.11","QoS Data, SN=1855, FN=0, Flags=.p....F.C"
"160353","1748.622011","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","311","-49 dBm","802.11","Data, SN=2911, FN=0, Flags=.p....F.C"
"160460","1749.593498","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","313","-29 dBm","802.11","QoS Data, SN=3809, FN=0, Flags=.p.....TC"
"160462","1749.598054","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","713","-49 dBm","802.11","QoS Data, SN=1856, FN=0, Flags=.p....F.C"
"160467","1749.646028","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","311","-50 dBm","802.11","Data, SN=2916, FN=0, Flags=.p....F.C"
"160538","1750.613578","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","313","-29 dBm","802.11","QoS Data, SN=3810, FN=0, Flags=.p.....TC"
"160540","1750.619138","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","713","-49 dBm","802.11","QoS Data, SN=1857, FN=0, Flags=.p....F.C"
"160547","1750.669954","IntelCor_d2:f7:08","01:00:5e:7f:ff:fa","311","-49 dBm","802.11","Data, SN=2917, FN=0, Flags=.p....F.C"
"160572","1751.030869","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3811, FN=0, Flags=.p.....TC"
"160574","1751.033706","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1858, FN=0, Flags=.p....F.C"
"160582","1751.077521","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3812, FN=0, Flags=.p.....TC"
"160609","1751.425276","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1242, FN=0, Flags=.p....F.C"
"160615","1751.438784","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","138","-29 dBm","802.11","QoS Data, SN=3813, FN=0, Flags=.p.....TC"
"160635","1751.838671","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=4054, FN=0, Flags=.p.....TC"
"160636","1751.842239","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-49 dBm","802.11","QoS Data, SN=1243, FN=0, Flags=.p....F.C"
"160640","1751.843157","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-29 dBm","802.11","QoS Data, SN=3814, FN=0, Flags=.p.....TC"
"160644","1751.843335","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3815, FN=0, Flags=.p.....TC"
"160646","1751.843406","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-51 dBm","802.11","QoS Data, SN=1512, FN=0, Flags=.p....F.C"
"160648","1751.843714","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2004, FN=0, Flags=.p....F.C"
"160650","1751.845536","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4055, FN=0, Flags=.p.....TC"
"160654","1751.846036","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1859, FN=0, Flags=.p....F.C"
"160660","1751.890065","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3816, FN=0, Flags=.p.....TC"
"160662","1751.891328","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2005, FN=0, Flags=.p....F.C"
"161029","1756.046212","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3817, FN=0, Flags=.p.....TC"
"161031","1756.049377","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1860, FN=0, Flags=.p....F.C"
"161039","1756.092924","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3818, FN=0, Flags=.p.....TC"
"161136","1756.859853","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3819, FN=0, Flags=.p.....TC"
"161140","1756.863050","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2017, FN=0, Flags=.p....F.C"
"161142","1756.864941","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4071, FN=0, Flags=.p.....TC"
"161144","1756.865522","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1861, FN=0, Flags=.p....F.C"
"161156","1756.920994","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3820, FN=0, Flags=.p.....TC"
"161160","1756.959728","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2018, FN=0, Flags=.p....F.C"
"161339","1758.593917","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","225","-29 dBm","802.11","QoS Data, SN=3821, FN=0, Flags=.p.....TC"
"161342","1758.600941","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1862, FN=0, Flags=.p....F.C"
"161354","1758.725616","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","230","-49 dBm","802.11","QoS Data, SN=1863, FN=0, Flags=.p....F.C"
"161359","1758.780064","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3822, FN=0, Flags=.p.....TC"
