"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"5792","75.317871345","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","178","-53 dBm","802.11","QoS Data, SN=1797, FN=0, Flags=.p....F.C"
"5806","75.715722494","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-40 dBm","802.11","QoS Null function (No data), SN=990, FN=0, Flags=...P...TC"
"5875","77.096800629","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-46 dBm","802.11","QoS Null function (No data), SN=991, FN=0, Flags=.......TC"
"5879","77.097104813","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","239","-56 dBm","802.11","QoS Data, SN=149, FN=0, Flags=.p....F.C"
"5881","77.098161334","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-47 dBm","802.11","QoS Data, SN=996, FN=0, Flags=.p.....TC"
"5885","77.107266625","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-48 dBm","802.11","QoS Data, SN=997, FN=0, Flags=.p.....TC"
"5889","77.110713403","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=150, FN=0, Flags=.p....F.C"
"5891","77.112305646","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-48 dBm","802.11","QoS Data, SN=998, FN=0, Flags=.p.....TC"
"5901","77.263306044","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-48 dBm","802.11","QoS Data, SN=999, FN=0, Flags=.p.....TC"
"5923","77.497508269","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=992, FN=0, Flags=...P...TC"
"5955","78.223590160","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=993, FN=0, Flags=.......TC"
"5959","78.233924628","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-27 dBm","802.11","QoS Null function (No data), SN=994, FN=0, Flags=...P...TC"
"5963","78.319286905","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-23 dBm","802.11","QoS Data, SN=16, FN=0, Flags=.p.....TC"
"5966","78.414798272","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-62 dBm","802.11","Data, SN=1817, FN=0, Flags=.p....F.C"
"5986","79.058610607","SamsungE_53:9b:d4","01:00:5e:00:00:16","146","-32 dBm","802.11","QoS Data, SN=17, FN=0, Flags=.p.....TC"
"5990","79.058959848","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-57 dBm","802.11","QoS Data, SN=152, FN=0, Flags=.p....F.C"
"5994","79.085364951","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-57 dBm","802.11","QoS Data, SN=153, FN=0, Flags=.p....F.C"
"5996","79.088909677","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-32 dBm","802.11","QoS Data, SN=1000, FN=0, Flags=.p.....TC"
"5999","79.131565832","SamsungE_53:9b:d4","01:00:5e:00:00:16","148","-61 dBm","802.11","Data, SN=1825, FN=0, Flags=.pm...F.C"
"6014","79.462424140","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=996, FN=0, Flags=...P...TC"
"6208","82.423683179","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-29 dBm","802.11","QoS Null function (No data), SN=997, FN=0, Flags=.......TC"
"6212","82.424085393","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","222","-54 dBm","802.11","QoS Data, SN=154, FN=0, Flags=.p....F.C"
"6216","82.424522289","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-54 dBm","802.11","QoS Data, SN=155, FN=0, Flags=.p....F.C"
"6217","82.424530556","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-54 dBm","802.11","QoS Data, SN=156, FN=0, Flags=.p....F.C"
"6220","82.444787122","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-29 dBm","802.11","QoS Data, SN=1001, FN=0, Flags=.p.....TC"
"6222","82.444919582","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-29 dBm","802.11","QoS Data, SN=1002, FN=0, Flags=.p.....TC"
"6237","82.823749740","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-29 dBm","802.11","QoS Null function (No data), SN=998, FN=0, Flags=...P...TC"
"6539","88.568385076","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-30 dBm","802.11","QoS Data, SN=1003, FN=0, Flags=.p.P...TC"
"7068","100.547503831","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=999, FN=0, Flags=.......TC"
"7072","100.547811930","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-53 dBm","802.11","QoS Data, SN=1798, FN=0, Flags=.p....F.C"
"7076","100.548177147","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-54 dBm","802.11","QoS Data, SN=1799, FN=0, Flags=.p....F.C"
"7080","100.548525381","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-54 dBm","802.11","QoS Data, SN=1800, FN=0, Flags=.p....F.C"
"7084","100.563238961","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-41 dBm","802.11","QoS Data, SN=1004, FN=0, Flags=.p.....TC"
"7086","100.563492021","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-41 dBm","802.11","QoS Data, SN=1005, FN=0, Flags=.p.....TC"
"7088","100.576181472","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-41 dBm","802.11","QoS Data, SN=1006, FN=0, Flags=.p.....TC"
"7092","100.579797916","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-53 dBm","802.11","QoS Data, SN=1801, FN=0, Flags=.p....F.C"
"7101","100.674275247","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-54 dBm","802.11","QoS Data, SN=1802, FN=0, Flags=.p....F.C"
"7105","100.674950403","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-54 dBm","802.11","QoS Data, SN=1803, FN=0, Flags=.p....F.C"
"7107","100.675245452","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-41 dBm","802.11","QoS Data, SN=1007, FN=0, Flags=.p.....TC"
"7109","100.683108879","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-41 dBm","802.11","QoS Data, SN=1008, FN=0, Flags=.p.....TC"
"7127","100.810979444","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-56 dBm","802.11","QoS Data, SN=1805, FN=0, Flags=.p....F.C"
"7130","100.812226406","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1009, FN=0, Flags=.p.....TC"
"7133","100.812505649","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1009, FN=0, Flags=.p..R..TC"
"7136","100.813311551","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1009, FN=0, Flags=.p..R..TC"
"7137","100.813321129","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1010, FN=0, Flags=.p.....TC"
"7140","100.813483022","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1009, FN=0, Flags=.p..R..TC"
"7141","100.813486810","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1010, FN=0, Flags=.p..R..TC"
"7144","100.813902930","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1806, FN=0, Flags=.p..R.F.C"
"7146","100.815369464","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1009, FN=0, Flags=.p..R..TC"
"7147","100.815383864","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1010, FN=0, Flags=.p..R..TC"
"7151","100.819522169","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-56 dBm","802.11","QoS Data, SN=1807, FN=0, Flags=.p....F.C"
"7166","101.152576470","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1000, FN=0, Flags=...P...TC"
"8348","105.156803059","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-44 dBm","802.11","QoS Data, SN=1011, FN=0, Flags=.p.P...TC"
"9181","121.745719260","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-42 dBm","802.11","QoS Data, SN=1012, FN=0, Flags=.p.P...TC"
"9703","130.039200751","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-43 dBm","802.11","QoS Null function (No data), SN=1001, FN=0, Flags=.......TC"
"9707","130.039549671","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-58 dBm","802.11","QoS Data, SN=157, FN=0, Flags=.p....F.C"
"9711","130.040053796","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-58 dBm","802.11","QoS Data, SN=158, FN=0, Flags=.p....F.C"
"9715","130.059176894","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-43 dBm","802.11","QoS Data, SN=1013, FN=0, Flags=.p.....TC"
"9795","131.267834623","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-43 dBm","802.11","QoS Null function (No data), SN=1003, FN=0, Flags=.......TC"
"9801","131.268794709","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-58 dBm","802.11","QoS Data, SN=1809, FN=0, Flags=.p....F.C"
"9802","131.268803692","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-58 dBm","802.11","QoS Data, SN=1810, FN=0, Flags=.p....F.C"
"9803","131.268809603","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-58 dBm","802.11","QoS Data, SN=1811, FN=0, Flags=.p....F.C"
"9809","131.277473861","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-57 dBm","802.11","QoS Data, SN=1812, FN=0, Flags=.p....F.C"
"9811","131.285547601","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1014, FN=0, Flags=.p.....TC"
"9813","131.285817046","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-39 dBm","802.11","QoS Data, SN=1015, FN=0, Flags=.p.....TC"
"9814","131.285828194","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-39 dBm","802.11","QoS Data, SN=1016, FN=0, Flags=.p.....TC"
"9815","131.285832634","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-39 dBm","802.11","QoS Data, SN=1017, FN=0, Flags=.p.....TC"
"9817","131.294138925","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","205","-43 dBm","802.11","QoS Data, SN=1018, FN=0, Flags=.p.....TC"
"9819","131.294373908","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-43 dBm","802.11","QoS Data, SN=1019, FN=0, Flags=.p.....TC"
"9823","131.297488305","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","154","-56 dBm","802.11","QoS Data, SN=1813, FN=0, Flags=.p....F.C"
"9827","131.298010378","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","154","-56 dBm","802.11","QoS Data, SN=1814, FN=0, Flags=.p....F.C"
"9844","131.668657117","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-43 dBm","802.11","QoS Null function (No data), SN=1004, FN=0, Flags=...P...TC"
"10655","134.730873253","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-45 dBm","802.11","QoS Null function (No data), SN=1005, FN=0, Flags=...P...TC"
"11279","136.798071263","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-43 dBm","802.11","QoS Null function (No data), SN=1006, FN=0, Flags=.......TC"
"11283","136.798413636","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-59 dBm","802.11","QoS Data, SN=1815, FN=0, Flags=.p....F.C"
"11287","136.798805563","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-58 dBm","802.11","QoS Data, SN=1816, FN=0, Flags=.p....F.C"
"11291","136.799178466","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-58 dBm","802.11","QoS Data, SN=1817, FN=0, Flags=.p....F.C"
"11295","136.799462098","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-58 dBm","802.11","QoS Data, SN=1818, FN=0, Flags=.p....F.C"
"11299","136.799887242","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-56 dBm","802.11","QoS Data, SN=1819, FN=0, Flags=.p....F.C"
"11303","136.816721623","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-43 dBm","802.11","QoS Data, SN=1020, FN=0, Flags=.p.....TC"
"11305","136.817049273","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-43 dBm","802.11","QoS Data, SN=1021, FN=0, Flags=.p.....TC"
"11306","136.817063882","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-43 dBm","802.11","QoS Data, SN=1022, FN=0, Flags=.p.....TC"
"11307","136.817067452","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-43 dBm","802.11","QoS Data, SN=1023, FN=0, Flags=.p.....TC"
"11309","136.824061275","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","205","-43 dBm","802.11","QoS Data, SN=1024, FN=0, Flags=.p.....TC"
"11311","136.825474878","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-43 dBm","802.11","QoS Data, SN=1025, FN=0, Flags=.p.....TC"
"11315","136.827574940","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","154","-56 dBm","802.11","QoS Data, SN=1820, FN=0, Flags=.p....F.C"
"11319","136.828384955","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","154","-57 dBm","802.11","QoS Data, SN=1821, FN=0, Flags=.p....F.C"
"11333","137.198213665","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-42 dBm","802.11","QoS Null function (No data), SN=1007, FN=0, Flags=...P...TC"
"11387","138.027549108","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-41 dBm","802.11","QoS Data, SN=1026, FN=0, Flags=.p.P...TC"
"12592","154.616479770","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-46 dBm","802.11","QoS Data, SN=1027, FN=0, Flags=.p.P...TC"
"12914","161.374448605","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-44 dBm","802.11","QoS Null function (No data), SN=1008, FN=0, Flags=.......TC"
"12926","161.377251134","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-57 dBm","802.11","QoS Data, SN=1823, FN=0, Flags=.p..R.F.C"
"12927","161.377260724","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","205","-57 dBm","802.11","QoS Data, SN=1824, FN=0, Flags=.p..R.F.C"
"12931","161.394974268","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-44 dBm","802.11","QoS Data, SN=1028, FN=0, Flags=.p.....TC"
"12932","161.394989096","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-44 dBm","802.11","QoS Data, SN=1029, FN=0, Flags=.p.....TC"
"12933","161.394991241","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-44 dBm","802.11","QoS Data, SN=1030, FN=0, Flags=.p.....TC"
"12934","161.395387586","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-44 dBm","802.11","QoS Data, SN=1028, FN=0, Flags=.p..R..TC"
"12935","161.395392152","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-44 dBm","802.11","QoS Data, SN=1029, FN=0, Flags=.p..R..TC"
"12936","161.395396025","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-44 dBm","802.11","QoS Data, SN=1030, FN=0, Flags=.p..R..TC"
"12937","161.395714791","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-44 dBm","802.11","QoS Data, SN=1028, FN=0, Flags=.p..R..TC"
"12938","161.395716871","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-44 dBm","802.11","QoS Data, SN=1029, FN=0, Flags=.p..R..TC"
"12939","161.395720608","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-44 dBm","802.11","QoS Data, SN=1030, FN=0, Flags=.p..R..TC"
"12940","161.396572898","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-45 dBm","802.11","QoS Data, SN=1028, FN=0, Flags=.p..R..TC"
"12941","161.396577098","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-45 dBm","802.11","QoS Data, SN=1029, FN=0, Flags=.p..R..TC"
"12942","161.396580443","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-45 dBm","802.11","QoS Data, SN=1030, FN=0, Flags=.p..R..TC"
"12944","161.405624683","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","169","-44 dBm","802.11","QoS Data, SN=1031, FN=0, Flags=.p.....TC"
"12954","161.410408257","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-44 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p.....TC"
"12955","161.410459002","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-44 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p..R..TC"
"12956","161.411042461","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-44 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p..R..TC"
"12957","161.411366205","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-44 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p..R..TC"
"12958","161.413854342","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-44 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p..R..TC"
"12959","161.416804962","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-44 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p..R..TC"
"12960","161.417457773","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-44 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p..R..TC"
"12961","161.422126210","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","192","-44 dBm","802.11","QoS Data, SN=1032, FN=0, Flags=.p..R..TC"
"13007","161.774459307","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-43 dBm","802.11","QoS Null function (No data), SN=1009, FN=0, Flags=...P...TC"
"13821","171.205754650","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-44 dBm","802.11","QoS Data, SN=1033, FN=0, Flags=.p.P...TC"
"14742","187.794136640","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-38 dBm","802.11","QoS Data, SN=1034, FN=0, Flags=.p.P...TC"
"14772","188.364042969","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","193","-36 dBm","802.11","QoS Data, SN=1035, FN=0, Flags=.p.....TC"
"14776","188.370308001","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","289","-56 dBm","802.11","QoS Data, SN=1827, FN=0, Flags=.p....F.C"
"14779","188.398083071","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","1392","-36 dBm","802.11","QoS Data, SN=1036, FN=0, Flags=.p.....TC"
"14785","188.418767996","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1392","-55 dBm","802.11","QoS Data, SN=159, FN=0, Flags=.p....F.C"
"14789","188.419721782","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1392","-54 dBm","802.11","QoS Data, SN=160, FN=0, Flags=.p....F.C"
"14790","188.419725425","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1392","-54 dBm","802.11","QoS Data, SN=161, FN=0, Flags=.p....F.C"
"14794","188.456101658","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","1392","-54 dBm","802.11","QoS Data, SN=162, FN=0, Flags=.p....F.C"
"14798","188.456766168","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","927","-54 dBm","802.11","QoS Data, SN=163, FN=0, Flags=.p....F.C"
"14800","188.473755336","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","183","-36 dBm","802.11","QoS Data, SN=1039, FN=0, Flags=.p.....TC"
"14801","188.473939407","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","183","-36 dBm","802.11","QoS Data, SN=1039, FN=0, Flags=.p..R..TC"
"14802","188.474347080","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","183","-36 dBm","802.11","QoS Data, SN=1039, FN=0, Flags=.p..R..TC"
"14803","188.474352942","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","183","-36 dBm","802.11","QoS Data, SN=1040, FN=0, Flags=.p.....TC"
"14804","188.474766121","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","183","-36 dBm","802.11","QoS Data, SN=1039, FN=0, Flags=.p..R..TC"
"14805","188.474773779","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","183","-36 dBm","802.11","QoS Data, SN=1040, FN=0, Flags=.p..R..TC"
"14811","188.529123888","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","225","-36 dBm","802.11","QoS Data, SN=1041, FN=0, Flags=.p.....TC"
"14813","188.530332584","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","207","-37 dBm","802.11","QoS Data, SN=1042, FN=0, Flags=.p..R..TC"
"14815","188.530930534","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","175","-37 dBm","802.11","QoS Data, SN=1043, FN=0, Flags=.p.....TC"
"14817","188.533422319","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","1388","-36 dBm","802.11","QoS Data, SN=1044, FN=0, Flags=.p.....TC"
"14818","188.534451484","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","1388","-37 dBm","802.11","QoS Data, SN=1044, FN=0, Flags=.p..R..TC"
"14819","188.534466152","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","1392","-37 dBm","802.11","QoS Data, SN=1045, FN=0, Flags=.p.....TC"
"14821","188.537060716","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","1026","-37 dBm","802.11","QoS Data, SN=1046, FN=0, Flags=.p.....TC"
"14823","188.537340926","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","185","-37 dBm","802.11","QoS Data, SN=1047, FN=0, Flags=.p.....TC"
"14825","188.538967267","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","584","-37 dBm","802.11","QoS Data, SN=1048, FN=0, Flags=.p.....TC"
"14829","188.547578688","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","974","-55 dBm","802.11","QoS Data, SN=165, FN=0, Flags=.p....F.C"
"14833","188.548088148","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","263","-55 dBm","802.11","QoS Data, SN=166, FN=0, Flags=.p....F.C"
"14841","188.552845436","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","167","-55 dBm","802.11","QoS Data, SN=167, FN=0, Flags=.p..R.F.C"
"14843","188.553553861","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","175","-37 dBm","802.11","QoS Data, SN=1049, FN=0, Flags=.p.....TC"
"14847","188.555205021","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","167","-55 dBm","802.11","QoS Data, SN=168, FN=0, Flags=.p....F.C"
"14851","188.555645403","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","167","-55 dBm","802.11","QoS Data, SN=169, FN=0, Flags=.p....F.C"
"14855","188.556854216","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","169","-55 dBm","802.11","QoS Data, SN=170, FN=0, Flags=.p....F.C"
"14859","188.559861613","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","457","-55 dBm","802.11","QoS Data, SN=171, FN=0, Flags=.p....F.C"
"14863","188.560354883","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","167","-55 dBm","802.11","QoS Data, SN=172, FN=0, Flags=.p....F.C"
"14867","188.560740665","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","179","-55 dBm","802.11","QoS Data, SN=173, FN=0, Flags=.p....F.C"
"14871","188.561107094","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","167","-55 dBm","802.11","QoS Data, SN=174, FN=0, Flags=.p....F.C"
"14873","188.563648163","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","176","-37 dBm","802.11","QoS Data, SN=1050, FN=0, Flags=.p.....TC"
"14874","188.564036265","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","176","-37 dBm","802.11","QoS Data, SN=1050, FN=0, Flags=.p..R..TC"
"14876","188.566059406","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","175","-37 dBm","802.11","QoS Data, SN=1051, FN=0, Flags=.p.....TC"
"14878","188.566875491","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","179","-37 dBm","802.11","QoS Data, SN=1052, FN=0, Flags=.p.....TC"
"14880","188.572102554","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","179","-37 dBm","802.11","QoS Data, SN=1053, FN=0, Flags=.p.....TC"
"14881","188.572496758","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","179","-37 dBm","802.11","QoS Data, SN=1053, FN=0, Flags=.p..R..TC"
"14882","188.573033913","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","179","-37 dBm","802.11","QoS Data, SN=1053, FN=0, Flags=.p..R..TC"
"14886","188.590294352","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","167","-56 dBm","802.11","QoS Data, SN=175, FN=0, Flags=.p....F.C"
"14900","188.645167960","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","175","-37 dBm","802.11","QoS Data, SN=1054, FN=0, Flags=.p..R..TC"
"14904","188.647560901","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","167","-56 dBm","802.11","QoS Data, SN=176, FN=0, Flags=.p....F.C"
"14907","188.650605627","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","175","-37 dBm","802.11","QoS Data, SN=1054, FN=0, Flags=.p..R..TC"
"14908","188.654124143","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","175","-37 dBm","802.11","QoS Data, SN=1054, FN=0, Flags=.p..R..TC"
"14909","188.654135092","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","175","-37 dBm","802.11","QoS Data, SN=1055, FN=0, Flags=.p.....TC"
"14911","188.695928984","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","204","-37 dBm","802.11","QoS Data, SN=1056, FN=0, Flags=.p.....TC"
"14915","188.703969612","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","208","-37 dBm","802.11","QoS Data, SN=1057, FN=0, Flags=.p.....TC"
"14916","188.704287141","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","208","-37 dBm","802.11","QoS Data, SN=1057, FN=0, Flags=.p..R..TC"
"14920","188.705868899","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","208","-56 dBm","802.11","QoS Data, SN=1829, FN=0, Flags=.p....F.C"
"14930","188.964235190","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1010, FN=0, Flags=...P...TC"
"15162","193.630619466","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-44 dBm","802.11","QoS Null function (No data), SN=1011, FN=0, Flags=.......TC"
"15166","193.630962286","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","186","-55 dBm","802.11","QoS Data, SN=1830, FN=0, Flags=.p....F.C"
