"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"809","6.916951","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=3549, FN=0, Flags=.p....F.C"
"814","6.917239","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-31 dBm","802.11","QoS Data, SN=1194, FN=0, Flags=.p.....TC"
"816","6.918077","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3550, FN=0, Flags=.p....F.C"
"817","6.918095","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3551, FN=0, Flags=.p....F.C"
"822","6.918410","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-31 dBm","802.11","QoS Data, SN=1195, FN=0, Flags=.p.....TC"
"826","6.919794","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","176","-31 dBm","802.11","QoS Data, SN=1196, FN=0, Flags=.p.....TC"
"828","6.920227","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3552, FN=0, Flags=.p....F.C"
"833","6.920549","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-32 dBm","802.11","QoS Data, SN=1197, FN=0, Flags=.p.....TC"
"835","6.928655","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","200","-52 dBm","802.11","QoS Data, SN=3553, FN=0, Flags=.p....F.C"
"840","6.929685","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1388","-32 dBm","802.11","QoS Data, SN=1198, FN=0, Flags=.p.....TC"
"842","6.931376","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=3554, FN=0, Flags=.p....F.C"
"843","6.931554","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=3555, FN=0, Flags=.p....F.C"
"848","6.931859","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-32 dBm","802.11","QoS Data, SN=1199, FN=0, Flags=.p.....TC"
"851","6.936181","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3556, FN=0, Flags=.p....F.C"
"852","6.936194","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3557, FN=0, Flags=.p....F.C"
"853","6.936202","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3558, FN=0, Flags=.p....F.C"
"854","6.936217","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3559, FN=0, Flags=.p....F.C"
"858","6.936451","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-31 dBm","802.11","QoS Data, SN=1200, FN=0, Flags=.p.....TC"
"860","6.937875","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3560, FN=0, Flags=.p....F.C"
"865","6.938160","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1201, FN=0, Flags=.p.....TC"
"867","6.948137","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3561, FN=0, Flags=.p....F.C"
"868","6.948159","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3562, FN=0, Flags=.p....F.C"
"873","6.948634","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=1202, FN=0, Flags=.p.....TC"
"875","6.950457","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1396","-52 dBm","802.11","QoS Data, SN=3563, FN=0, Flags=.p....F.C"
"880","6.952321","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1388","-30 dBm","802.11","QoS Data, SN=1203, FN=0, Flags=.p.....TC"
"882","6.953057","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3564, FN=0, Flags=.p....F.C"
"883","6.953071","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3565, FN=0, Flags=.p....F.C"
"884","6.953090","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1598","-52 dBm","802.11","QoS Data, SN=3566, FN=0, Flags=.p....F.C"
"887","6.953507","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3567, FN=0, Flags=.p....F.C"
"888","6.953520","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1598","-52 dBm","802.11","QoS Data, SN=3568, FN=0, Flags=.p....F.C"
"892","6.953863","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=1204, FN=0, Flags=.p.....TC"
"896","6.954184","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=1205, FN=0, Flags=.p.....TC"
"898","6.954994","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=3569, FN=0, Flags=.p....F.C"
"903","6.955383","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1206, FN=0, Flags=.p.....TC"
"906","6.965085","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3570, FN=0, Flags=.p....F.C"
"907","6.965113","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3571, FN=0, Flags=.p....F.C"
"912","6.965705","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1207, FN=0, Flags=.p.....TC"
"914","6.966229","","a4:42:3b:d2:f7:08","2710","-52 dBm","802.11","QoS Data, SN=3572, FN=0, Flags=.p....F.C"
"919","6.966831","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-30 dBm","802.11","QoS Data, SN=1208, FN=0, Flags=.p.....TC"
"921","6.970644","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3573, FN=0, Flags=.p....F.C"
"922","6.970673","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3574, FN=0, Flags=.p....F.C"
"923","6.970684","","a4:42:3b:d2:f7:08","1640","-53 dBm","802.11","QoS Data, SN=3575, FN=0, Flags=.p....F.C"
"926","6.971207","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3576, FN=0, Flags=.p....F.C"
"927","6.971220","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3577, FN=0, Flags=.p....F.C"
"931","6.971481","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1209, FN=0, Flags=.p.....TC"
"935","6.971841","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-30 dBm","802.11","QoS Data, SN=1210, FN=0, Flags=.p.....TC"
"936","6.971848","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","187","-30 dBm","802.11","QoS Data, SN=1211, FN=0, Flags=.p.....TC"
"941","6.978168","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3578, FN=0, Flags=.p....F.C"
"946","6.978561","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","215","-31 dBm","802.11","QoS Data, SN=1213, FN=0, Flags=.p.....TC"
"947","6.978570","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","631","-31 dBm","802.11","QoS Data, SN=1214, FN=0, Flags=.p.....TC"
"950","6.979152","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-31 dBm","802.11","QoS Data, SN=1215, FN=0, Flags=.p.....TC"
"954","6.981594","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","252","-31 dBm","802.11","QoS Data, SN=1216, FN=0, Flags=.p.....TC"
"956","6.985804","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3579, FN=0, Flags=.p....F.C"
"957","6.985820","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3580, FN=0, Flags=.p....F.C"
"962","6.986614","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-31 dBm","802.11","QoS Data, SN=1217, FN=0, Flags=.p.....TC"
"964","6.989039","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3581, FN=0, Flags=.p....F.C"
"965","6.989050","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3582, FN=0, Flags=.p....F.C"
"970","6.989589","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-31 dBm","802.11","QoS Data, SN=1218, FN=0, Flags=.p.....TC"
"972","6.990228","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3583, FN=0, Flags=.p....F.C"
"973","6.990239","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3584, FN=0, Flags=.p....F.C"
"978","6.990619","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-31 dBm","802.11","QoS Data, SN=1219, FN=0, Flags=.p.....TC"
"980","6.994062","","a4:42:3b:d2:f7:08","1309","-54 dBm","802.11","QoS Data, SN=3585, FN=0, Flags=.p....F.C"
"985","6.995015","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","171","-31 dBm","802.11","QoS Data, SN=1220, FN=0, Flags=.p.....TC"
"987","6.995366","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3586, FN=0, Flags=.p....F.C"
"992","6.995885","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-31 dBm","802.11","QoS Data, SN=1221, FN=0, Flags=.p.....TC"
"996","7.003066","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3587, FN=0, Flags=.p....F.C"
"997","7.003250","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3588, FN=0, Flags=.p....F.C"
"1002","7.003899","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1222, FN=0, Flags=.p.....TC"
"1004","7.005590","","a4:42:3b:d2:f7:08","3116","-53 dBm","802.11","QoS Data, SN=3589, FN=0, Flags=.p....F.C"
"1005","7.005598","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1394","-53 dBm","802.11","QoS Data, SN=3590, FN=0, Flags=.p....F.C"
"1010","7.005996","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1223, FN=0, Flags=.p.....TC"
"1014","7.009546","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","249","-30 dBm","802.11","QoS Data, SN=1224, FN=0, Flags=.p.....TC"
"1016","7.012983","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1015","-54 dBm","802.11","QoS Data, SN=3591, FN=0, Flags=.p....F.C"
"1020","7.013850","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","173","-30 dBm","802.11","QoS Data, SN=1225, FN=0, Flags=.p.....TC"
"1024","7.015230","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","228","-54 dBm","802.11","QoS Data, SN=3593, FN=0, Flags=.p....F.C"
"1028","7.015551","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","171","-31 dBm","802.11","QoS Data, SN=1226, FN=0, Flags=.p.....TC"
"1032","7.016342","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","173","-31 dBm","802.11","QoS Data, SN=1227, FN=0, Flags=.p.....TC"
"1036","7.017302","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","177","-31 dBm","802.11","QoS Data, SN=1228, FN=0, Flags=.p.....TC"
"1038","7.022772","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","233","-54 dBm","802.11","QoS Data, SN=3594, FN=0, Flags=.p....F.C"
"1040","7.023722","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","201","-54 dBm","802.11","QoS Data, SN=3595, FN=0, Flags=.p....F.C"
"1044","7.024168","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1388","-31 dBm","802.11","QoS Data, SN=1229, FN=0, Flags=.p.....TC"
"1048","7.024426","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-31 dBm","802.11","QoS Data, SN=1230, FN=0, Flags=.p.....TC"
"1050","7.025029","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","173","-54 dBm","802.11","QoS Data, SN=3596, FN=0, Flags=.p....F.C"
"1055","7.039959","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1396","-55 dBm","802.11","QoS Data, SN=3597, FN=0, Flags=.p....F.C"
"1059","7.042723","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1388","-31 dBm","802.11","QoS Data, SN=1231, FN=0, Flags=.p.....TC"
"1061","7.043254","","a4:42:3b:d2:f7:08","1164","-55 dBm","802.11","QoS Data, SN=3598, FN=0, Flags=.p....F.C"
"1065","7.043723","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1232, FN=0, Flags=.p.....TC"
"1069","7.044008","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","667","-30 dBm","802.11","QoS Data, SN=1233, FN=0, Flags=.p.....TC"
"1073","7.044436","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-30 dBm","802.11","QoS Data, SN=1234, FN=0, Flags=.p.....TC"
"1074","7.044441","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-30 dBm","802.11","QoS Data, SN=1235, FN=0, Flags=.p.....TC"
"1078","7.048227","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","247","-31 dBm","802.11","QoS Data, SN=1236, FN=0, Flags=.p.....TC"
"1082","7.055397","","a4:42:3b:d2:f7:08","2710","-55 dBm","802.11","QoS Data, SN=3599, FN=0, Flags=.p....F.C"
"1085","7.056771","","a4:42:3b:d2:f7:08","2710","-55 dBm","802.11","QoS Data, SN=3599, FN=0, Flags=.p..R.F.C"
"1086","7.056786","","a4:42:3b:d2:f7:08","1493","-55 dBm","802.11","QoS Data, SN=3600, FN=0, Flags=.p....F.C"
"1090","7.057086","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-30 dBm","802.11","QoS Data, SN=1237, FN=0, Flags=.p.....TC"
"1094","7.058434","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","268","-30 dBm","802.11","QoS Data, SN=1238, FN=0, Flags=.p.....TC"
"1098","7.058735","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","292","-30 dBm","802.11","QoS Data, SN=1239, FN=0, Flags=.p.....TC"
"1099","7.058744","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","270","-30 dBm","802.11","QoS Data, SN=1240, FN=0, Flags=.p.....TC"
"1100","7.058749","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","265","-30 dBm","802.11","QoS Data, SN=1241, FN=0, Flags=.p.....TC"
"1101","7.058755","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","279","-30 dBm","802.11","QoS Data, SN=1242, FN=0, Flags=.p.....TC"
"1102","7.058812","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","274","-30 dBm","802.11","QoS Data, SN=1243, FN=0, Flags=.p.....TC"
"1103","7.058820","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","265","-30 dBm","802.11","QoS Data, SN=1244, FN=0, Flags=.p.....TC"
"1104","7.058824","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","263","-30 dBm","802.11","QoS Data, SN=1245, FN=0, Flags=.p.....TC"
"1108","7.059081","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-30 dBm","802.11","QoS Data, SN=1246, FN=0, Flags=.p.....TC"
"1112","7.059594","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","333","-30 dBm","802.11","QoS Data, SN=1247, FN=0, Flags=.p.....TC"
"1116","7.059958","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","264","-30 dBm","802.11","QoS Data, SN=1248, FN=0, Flags=.p.....TC"
"1117","7.059977","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","291","-30 dBm","802.11","QoS Data, SN=1249, FN=0, Flags=.p.....TC"
"1118","7.059983","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","289","-30 dBm","802.11","QoS Data, SN=1250, FN=0, Flags=.p.....TC"
"1119","7.059989","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","275","-30 dBm","802.11","QoS Data, SN=1251, FN=0, Flags=.p.....TC"
"1120","7.059994","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","294","-30 dBm","802.11","QoS Data, SN=1252, FN=0, Flags=.p.....TC"
"1121","7.060000","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","264","-30 dBm","802.11","QoS Data, SN=1253, FN=0, Flags=.p.....TC"
"1122","7.060004","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","175","-30 dBm","802.11","QoS Data, SN=1254, FN=0, Flags=.p.....TC"
"1126","7.060495","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","260","-30 dBm","802.11","QoS Data, SN=1255, FN=0, Flags=.p.....TC"
"1130","7.061015","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","265","-30 dBm","802.11","QoS Data, SN=1256, FN=0, Flags=.p.....TC"
"1131","7.061028","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","295","-30 dBm","802.11","QoS Data, SN=1257, FN=0, Flags=.p.....TC"
"1132","7.061040","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","271","-30 dBm","802.11","QoS Data, SN=1258, FN=0, Flags=.p.....TC"
"1133","7.061046","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","291","-30 dBm","802.11","QoS Data, SN=1259, FN=0, Flags=.p.....TC"
"1134","7.061051","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","302","-30 dBm","802.11","QoS Data, SN=1260, FN=0, Flags=.p.....TC"
"1135","7.061056","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","196","-30 dBm","802.11","QoS Data, SN=1261, FN=0, Flags=.p.....TC"
"1136","7.061061","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","178","-30 dBm","802.11","QoS Data, SN=1262, FN=0, Flags=.p.....TC"
"1137","7.061068","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","276","-30 dBm","802.11","QoS Data, SN=1263, FN=0, Flags=.p.....TC"
"1138","7.061074","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","295","-30 dBm","802.11","QoS Data, SN=1264, FN=0, Flags=.p.....TC"
"1139","7.061080","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","294","-30 dBm","802.11","QoS Data, SN=1265, FN=0, Flags=.p.....TC"
"1140","7.061085","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","274","-30 dBm","802.11","QoS Data, SN=1266, FN=0, Flags=.p.....TC"
"1141","7.061091","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","267","-30 dBm","802.11","QoS Data, SN=1267, FN=0, Flags=.p.....TC"
"1142","7.061100","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","275","-30 dBm","802.11","QoS Data, SN=1268, FN=0, Flags=.p.....TC"
"1143","7.061104","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","260","-30 dBm","802.11","QoS Data, SN=1269, FN=0, Flags=.p.....TC"
"1147","7.061302","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-30 dBm","802.11","QoS Data, SN=1270, FN=0, Flags=.p.....TC"
"1151","7.062732","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","332","-30 dBm","802.11","QoS Data, SN=1271, FN=0, Flags=.p.....TC"
"1153","7.062885","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-55 dBm","802.11","QoS Data, SN=3601, FN=0, Flags=.p....F.C"
"1157","7.063248","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","272","-30 dBm","802.11","QoS Data, SN=1272, FN=0, Flags=.p.....TC"
"1159","7.065087","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","254","-55 dBm","802.11","QoS Data, SN=3602, FN=0, Flags=.p....F.C"
"1163","7.065579","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","221","-30 dBm","802.11","QoS Data, SN=1273, FN=0, Flags=.p.....TC"
"1167","7.065779","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","215","-30 dBm","802.11","QoS Data, SN=1274, FN=0, Flags=.p.....TC"
"1168","7.065785","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-30 dBm","802.11","QoS Data, SN=1275, FN=0, Flags=.p.....TC"
"1172","7.066093","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-30 dBm","802.11","QoS Data, SN=1276, FN=0, Flags=.p.....TC"
"1174","7.067041","","a4:42:3b:d2:f7:08","448","-54 dBm","802.11","QoS Data, SN=3603, FN=0, Flags=.p....F.C"
"1178","7.067785","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-30 dBm","802.11","QoS Data, SN=1277, FN=0, Flags=.p.....TC"
"1182","7.068134","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-30 dBm","802.11","QoS Data, SN=1278, FN=0, Flags=.p.....TC"
"1183","7.068144","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-30 dBm","802.11","QoS Data, SN=1279, FN=0, Flags=.p.....TC"
"1184","7.068153","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-30 dBm","802.11","QoS Data, SN=1280, FN=0, Flags=.p.....TC"
"1185","7.068159","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-30 dBm","802.11","QoS Data, SN=1281, FN=0, Flags=.p.....TC"
"1191","7.069153","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-30 dBm","802.11","QoS Data, SN=1282, FN=0, Flags=.p.....TC"
"1193","7.069969","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3604, FN=0, Flags=.p....F.C"
"1194","7.069984","","a4:42:3b:d2:f7:08","3216","-54 dBm","802.11","QoS Data, SN=3605, FN=0, Flags=.p....F.C"
"1195","7.069991","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3606, FN=0, Flags=.p....F.C"
"1196","7.069998","","a4:42:3b:d2:f7:08","3116","-54 dBm","802.11","QoS Data, SN=3607, FN=0, Flags=.p....F.C"
"1197","7.070003","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","755","-54 dBm","802.11","QoS Data, SN=3608, FN=0, Flags=.p....F.C"
"1201","7.070599","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1283, FN=0, Flags=.p.....TC"
"1205","7.070682","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1284, FN=0, Flags=.p.....TC"
"1209","7.070991","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-30 dBm","802.11","QoS Data, SN=1285, FN=0, Flags=.p.....TC"
"1213","7.073854","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","193","-30 dBm","802.11","QoS Data, SN=1286, FN=0, Flags=.p.....TC"
"1217","7.074285","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","201","-30 dBm","802.11","QoS Data, SN=1287, FN=0, Flags=.p.....TC"
"1218","7.074290","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","201","-30 dBm","802.11","QoS Data, SN=1288, FN=0, Flags=.p.....TC"
"1219","7.074294","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","201","-30 dBm","802.11","QoS Data, SN=1289, FN=0, Flags=.p.....TC"
"1221","7.074653","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","170","-54 dBm","802.11","QoS Data, SN=3609, FN=0, Flags=.p....F.C"
"1225","7.075037","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=1290, FN=0, Flags=.p.....TC"
"1229","7.075399","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","667","-30 dBm","802.11","QoS Data, SN=1291, FN=0, Flags=.p.....TC"
"1233","7.076230","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","629","-30 dBm","802.11","QoS Data, SN=1292, FN=0, Flags=.p.....TC"
"1237","7.077433","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","263","-30 dBm","802.11","QoS Data, SN=1293, FN=0, Flags=.p.....TC"
"1241","7.077854","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","274","-30 dBm","802.11","QoS Data, SN=1294, FN=0, Flags=.p.....TC"
"1242","7.081616","","a4:42:3b:d2:f7:08","1145","-54 dBm","802.11","QoS Data, SN=3611, FN=0, Flags=.p....F.C"
"1246","7.081695","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","201","-30 dBm","802.11","QoS Data, SN=1295, FN=0, Flags=.p.....TC"
"1247","7.081703","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","201","-30 dBm","802.11","QoS Data, SN=1296, FN=0, Flags=.p.....TC"
"1248","7.081707","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","201","-30 dBm","802.11","QoS Data, SN=1297, FN=0, Flags=.p.....TC"
"1252","7.082095","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","171","-30 dBm","802.11","QoS Data, SN=1298, FN=0, Flags=.p.....TC"
"1254","7.082410","","a4:42:3b:d2:f7:08","2081","-54 dBm","802.11","QoS Data, SN=3612, FN=0, Flags=.p....F.C"
"1255","7.082421","","a4:42:3b:d2:f7:08","2166","-54 dBm","802.11","QoS Data, SN=3613, FN=0, Flags=.p....F.C"
"1259","7.082890","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-30 dBm","802.11","QoS Data, SN=1299, FN=0, Flags=.p.....TC"
"1260","7.082895","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-30 dBm","802.11","QoS Data, SN=1300, FN=0, Flags=.p.....TC"
"1264","7.083071","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-30 dBm","802.11","QoS Data, SN=1301, FN=0, Flags=.p.....TC"
"1265","7.083079","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-30 dBm","802.11","QoS Data, SN=1302, FN=0, Flags=.p.....TC"
"1267","7.083477","","a4:42:3b:d2:f7:08","3136","-54 dBm","802.11","QoS Data, SN=3614, FN=0, Flags=.p....F.C"
"1268","7.083495","","a4:42:3b:d2:f7:08","1654","-54 dBm","802.11","QoS Data, SN=3615, FN=0, Flags=.p....F.C"
"1272","7.083902","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-30 dBm","802.11","QoS Data, SN=1303, FN=0, Flags=.p.....TC"
"1273","7.083906","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-30 dBm","802.11","QoS Data, SN=1304, FN=0, Flags=.p.....TC"
"1277","7.084245","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","170","-30 dBm","802.11","QoS Data, SN=1305, FN=0, Flags=.p.....TC"
"1278","7.084250","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-30 dBm","802.11","QoS Data, SN=1306, FN=0, Flags=.p.....TC"
